Fecha,Hora,Likes,Lang,Tweet_limpio,Procesado,BERTopic_Topic,BERTopic_Prob,Locations,SentimentScore
2025-09-18 08:18,02:09:40,154,A,ande_erklären letzter_zugfahrt vorgefallen verlust_handy gesamt_zeitplan wanken_bringen deutlich_erschweren zwingen_selbstständig alternativ_verbindung organisieren hoffen situation zukunft_vermeiden lassen freundlichen grüß franziska_hesse zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen verlust_handy gesamt zeitplan wanken bringen deutlich erschweren zwingen selbstständig alternativ verbindung organisieren hoffen situation zukunft vermeiden lassen freundlichen grüß franziska_hesse zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,42,0.2392314663279262,hesse,0.9905363917350769
2024-04-12 18:57,21:29:55,303,A,ande_vorfall melden_strecke passieren sitzplatz_doppelt vergeben schwierig_weg wichtig termin führen_deutlich ankommen_planen hoffen situation zukunft_vermeiden lassen freundlich grüße klaudia schleich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren sitzplatz doppelt vergeben schwierig weg wichtig termin führen deutlich ankommen planen hoffen situation zukunft vermeiden lassen freundlich grüße klaudia schleich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,6,0.087943244286824,,0.584079921245575
2025-05-23 21:44,23:09:29,248,A,hiermit_ereignis melden_ziemlich beschäftigen verspätung_aufgrund technisch_problem zug ärgerlich_reibungslos ablauf verlassen zwingen_selbstständig alternativ_verbindung organisieren wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß_herr detlev_kambs eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verspätung aufgrund technisch problem zug ärgerlich reibungslos ablauf verlassen zwingen selbstständig alternativ verbindung organisieren wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß herr detlev_kambs eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,20,0.1831612902339096,,0.9847909808158875
2025-07-11 12:51,00:01:39,448,A,ande_wenden reise_folgend erleben fehlend_beleuchtung planung_massiv beeinträchtigen_unnötig druck_führen zwingen_selbstständig alternativ_verbindung organisieren hoffen_entsprechend verbesserung_umsetzen freundlich grüß annelie meister hertrampf zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben fehlend beleuchtung planung massiv beeinträchtigen unnötig druck führen zwingen selbstständig alternativ verbindung organisieren hoffen entsprechend verbesserung umsetzen freundlich grüß annelie meister hertrampf zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,105,0.1509015509261713,,0.9324460029602051
2023-05-11 07:49,12:04:25,447,A,ande_kürzlich erfahrung_zug unerwähnt_lassen verbesserung_verspätungsinfos schwierig_weg wichtig termin entstehen_kosten eigentlich_vermeiden wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß_univ prof pamela jähn eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen verbesserung verspätungsinfos schwierig weg wichtig termin entstehen kosten eigentlich vermeiden wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß univ prof pamela jähn eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,16,0.157094753319385,,0.6956384181976318
2025-06-23 20:15,07:53:46,346,A,ande_kürzlich erfahrung_zug unerwähnt_lassen tür_schließen falsch situation belastend klar_information dagestanden führen_deutlich ankommen_planen hoffen_entsprechend verbesserung_umsetzen freundlich grüß philippe röhrdanz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen tür schließen falsch situation belastend klar information dagestanden führen deutlich ankommen planen hoffen entsprechend verbesserung umsetzen freundlich grüß philippe röhrdanz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,82,0.1230843091368131,,0.5922220945358276
2023-01-24 13:08,01:04:09,228,A,ande_erklären letzter_zugfahrt vorgefallen lob_hilfsbereit personal ärgerlich_reibungslos ablauf verlassen entstehen_kosten eigentlich_vermeiden hoffen situation zukunft_vermeiden lassen freundlich grüß egon salz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen lob hilfsbereit personal ärgerlich reibungslos ablauf verlassen entstehen kosten eigentlich vermeiden hoffen situation zukunft vermeiden lassen freundlich grüß egon salz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0526468638201371,,0.9917574524879456
2025-11-10 11:03,17:44:27,306,A,ande schildern_letzter fahrt_passieren problem app_bezahlen gesamt_zeitplan wanken_bringen deutlich_erschweren bringen_tagesablauf komplett_durcheinander hilfreich_problem erkennen_abfedern freundlich grüße gesch heser zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande schildern letzter fahrt passieren problem app bezahlen gesamt zeitplan wanken bringen deutlich erschweren bringen tagesablauf komplett durcheinander hilfreich problem erkennen abfedern freundlich grüße gesch heser zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,87,0.0358979015154711,,0.5408902168273926
2025-03-06 06:08,20:57:21,320,A,ande_erklären letzter_zugfahrt vorgefallen zugausfall_unwetter infos planung_massiv beeinträchtigen_unnötig druck_führen brachte_tagesablauf komplett_durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüßen janna wieloch zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen zugausfall unwetter infos planung massiv beeinträchtigen unnötig druck führen brachte tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüßen janna wieloch zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.2082161429392184,,0.8028903603553772
2025-03-24 11:00,10:53:42,472,A,kontaktieren_verbindung erleben_passieren vorschlag_durchsag planung_massiv beeinträchtigen_unnötig druck_führen mehrere_termin verschieben zusätzlich aufwand_verursachen hilfreich_problem erkennen_abfedern freundlich grüßen hildegart lübs zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren vorschlag durchsag planung massiv beeinträchtigen unnötig druck führen mehrere termin verschieben zusätzlich aufwand verursachen hilfreich problem erkennen abfedern freundlich grüßen hildegart lübs zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.2780226566221024,,0.9465241432189941
2025-12-08 18:03,22:16:50,370,A,ande_kürzlich erfahrung_zug unerwähnt_lassen aggressiv_tonlage kontrolle schwierig_weg wichtig termin brachte_tagesablauf komplett_durcheinander hoffen_entsprechend verbesserung_umsetzen freundlich grüßen ing irmela zimmer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen aggressiv tonlage kontrolle schwierig weg wichtig termin brachte tagesablauf komplett durcheinander hoffen entsprechend verbesserung umsetzen freundlich grüßen ing irmela zimmer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,11,0.3169189493319405,,0.7933875322341919
2024-08-01 17:27,23:28:35,144,A,ande_kürzlich erfahrung_zug unerwähnt_lassen unklar_fahrradmitnahmeregel planung_massiv beeinträchtigen_unnötig druck_führen brachte_tagesablauf komplett_durcheinander hoffen_entsprechend verbesserung_umsetzen freundlich grüß_frau rotraut_adler zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen unklar fahrradmitnahmeregel planung massiv beeinträchtigen unnötig druck führen brachte tagesablauf komplett durcheinander hoffen entsprechend verbesserung umsetzen freundlich grüß frau rotraut_adler zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,11,0.4652053503154691,,0.6407614350318909
2025-07-24 20:05,21:41:25,139,A,ande_wenden reise_folgend erleben waggon_reservierung fehlen ärgerlich_reibungslos ablauf verlassen anschluss_verpassen hoffen situation zukunft_vermeiden lassen freundlich grüß agnieszka_reuter zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben waggon reservierung fehlen ärgerlich reibungslos ablauf verlassen anschluss verpassen hoffen situation zukunft vermeiden lassen freundlich grüß agnieszka_reuter zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,31,1.0,,0.8402609825134277
2024-12-02 11:09,10:23:48,116,A,kontaktieren_verbindung erleben_passieren lift_bahnhof betrieb schwierig_weg wichtig termin zwingen_selbstständig alternativ_verbindung organisieren hoffen_entsprechend verbesserung_umsetzen freundlich grüße heinz_b_a zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren lift bahnhof betrieb schwierig weg wichtig termin zwingen selbstständig alternativ verbindung organisieren hoffen entsprechend verbesserung umsetzen freundlich grüße heinz_b_a zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.01307752396328,,0.9900015592575073
2023-12-03 11:01,09:41:49,193,A,and letzter_reise situation gerne_schildern waggon_reservierung fehlen planung_massiv beeinträchtigen_unnötig druck_führen führen_deutlich ankommen_planen hilfreich_problem erkennen_abfedern freundlich grüß_univ prof janko_wähner mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern waggon reservierung fehlen planung massiv beeinträchtigen unnötig druck führen führen deutlich ankommen planen hilfreich problem erkennen abfedern freundlich grüß univ prof janko_wähner mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,31,1.0,,0.768474817276001
2024-04-19 13:34,19:02:58,319,A,ande_kürzlich erfahrung_zug unerwähnt_lassen frage_entschädigung verspätung gesamt_zeitplan wanken_bringen deutlich_erschweren zwingen_selbstständig alternativ_verbindung organisieren wünschen_künftig schnell_klar kommunizieren freundlich grüß alexei_hermann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen frage entschädigung verspätung gesamt zeitplan wanken bringen deutlich erschweren zwingen selbstständig alternativ verbindung organisieren wünschen künftig schnell klar kommunizieren freundlich grüß alexei_hermann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,28,0.3143684126134082,,0.8335434794425964
2025-09-15 08:11,05:55:35,135,A,and letzter_reise situation gerne_schildern lift_bahnhof betrieb schwierig_weg wichtig termin führen_deutlich ankommen_planen wünschen_künftig schnell_klar kommunizieren freundlich grüß_univ prof sigismund_barth zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern lift bahnhof betrieb schwierig weg wichtig termin führen deutlich ankommen planen wünschen künftig schnell klar kommunizieren freundlich grüß univ prof sigismund_barth zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.6964648292357782,,0.8858802914619446
2024-09-05 10:10,21:07:20,155,A,ande_vorfall melden_strecke passieren fehlend_hilfe mobilitätseingeschränkt_person planung_massiv beeinträchtigen_unnötig druck_führen brachte_tagesablauf komplett_durcheinander wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß hövel mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren fehlend hilfe mobilitätseingeschränkt person planung massiv beeinträchtigen unnötig druck führen brachte tagesablauf komplett durcheinander wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß hövel mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,86,0.1952122454804032,,0.9292750954627991
