Fecha,Hora,Likes,Lang,Tweet_limpio,Procesado
2024-02-11 19:06,17:29:38,78,E,and problema viaje_considero necesario_notificar él retraso tren esperar conexión generar_estrés compromiso importante causa_llegar previsto_confiar revisen_proceso pasajero acompañado saludo cordial amandir martí desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él retraso tren esperar conexión generar estrés compromiso importante causa llegar previsto confiar revisen proceso pasajero acompañado saludo cordial amandir martí desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2025-04-11 09:36,14:21:40,492,E,and dirijo_describir incidente_ocurrido tren ventilación_excesivamente ruidoso complicado_depender puntualidad_llegar tiempo provocar_gasto adicional_deber gustar_futuro claridad_rapidez comunicación saludo cordial selenar alberdi_murillo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and dirijo describir incidente ocurrido tren ventilación excesivamente ruidoso complicado depender puntualidad llegar tiempo provocar gasto adicional deber gustar futuro claridad rapidez comunicación saludo cordial selenar alberdi_murillo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2025-06-26 19:04,16:40:43,235,E,and querer_explicar ocurrir_viaje duda_tarjeta descuento complicado_depender puntualidad_llegar tiempo terminé_buscar solución_difícil gustar_reforzar atención_situación imprevista saludo cordial fabricio_mayol_ortiz_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer explicar ocurrir viaje duda tarjeta descuento complicado depender puntualidad llegar tiempo terminé buscar solución difícil gustar reforzar atención situación imprevista saludo cordial fabricio_mayol_ortiz_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2023-04-07 21:01,10:21:36,151,E,and gustar_relatarl situación afectar puerta_cerrar abrir_incorrectamente problema_agravar alternativa_evidente momento provocar_gasto adicional_deber esperar_sinceramente evitar_volver suceder saludo cordial lupitar cás desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and gustar relatarl situación afectar puerta cerrar abrir incorrectamente problema agravar alternativa evidente momento provocar gasto adicional deber esperar sinceramente evitar volver suceder saludo cordial lupitar cás desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2023-02-27 21:10,01:23:01,121,E,and problema viaje_considero necesario_notificar él iluminación_insuficiente complicado_depender puntualidad_llegar tiempo provocar_gasto adicional_deber ayuda_implementarar mejora_prevenir problema saludo cordial isaura cueva nebot desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él iluminación insuficiente complicado depender puntualidad llegar tiempo provocar gasto adicional deber ayuda implementarar mejora prevenir problema saludo cordial isaura cueva nebot desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2024-02-06 11:51,05:16:27,483,E,and gustar_relatarl situación afectar tono_agresivo revisión complicado_depender puntualidad_llegar tiempo reorganizar_cita generar_cambio hora gustar_reforzar atención_situación imprevista saludo cordial laura castañeda goicoechea desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and gustar relatarl situación afectar tono agresivo revisión complicado depender puntualidad llegar tiempo reorganizar cita generar cambio hora gustar reforzar atención situación imprevista saludo cordial laura castañeda goicoechea desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2024-08-06 07:59,10:09:52,449,E,and experimentar_inconveniente viaje desear compartir asiento_reservado ocupado_persona complicado_depender puntualidad_llegar tiempo causa_llegar previsto gustar_futuro claridad_rapidez comunicación saludo cordial clímaco badir mora desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir asiento reservado ocupado persona complicado depender puntualidad llegar tiempo causa llegar previsto gustar futuro claridad rapidez comunicación saludo cordial clímaco badir mora desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2025-05-21 07:41,01:26:09,84,E,and dirijo_describir incidente_ocurrido tren servicio_excepcional personal generar_estrés compromiso importante terminé_buscar solución_difícil ayuda_implementarar mejora_prevenir problema saludo cordial gema alonso_vilaplana_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and dirijo describir incidente ocurrido tren servicio excepcional personal generar estrés compromiso importante terminé buscar solución difícil ayuda implementarar mejora prevenir problema saludo cordial gema alonso_vilaplana_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2025-06-22 14:37,12:01:34,113,E,and escribir_informar suceder_trayecto confusión_zona tarifaria generar_estrés compromiso importante provocar_gasto adicional_deber confío_revisen proceso pasajero acompañado saludo cordial maxi montenegro bernal_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and escribir informar suceder trayecto confusión zona tarifaria generar estrés compromiso importante provocar gasto adicional deber confío revisen proceso pasajero acompañado saludo cordial maxi montenegro bernal_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2024-05-17 15:28,23:59:32,413,E,and trayecto_ocurrir considerar importante comunicar recibir_información servicio_objeto perdido problema_agravar alternativa_evidente momento consecuencia_perder conexión_transporte confío_revisen proceso pasajero acompañado saludo cordial magdalena gimeno ayala desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and trayecto ocurrir considerar importante comunicar recibir información servicio objeto perdido problema agravar alternativa evidente momento consecuencia perder conexión transporte confío revisen proceso pasajero acompañado saludo cordial magdalena gimeno ayala desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
