Fecha,Hora,Likes,Tweet,Lang
2024-03-20 18:37,16:02:23,321,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: dudas sobre el uso del abono climático. Fue un inconveniente serio porque no recibí información clara en ningún momento. Esto provocó gastos adicionales que no debería haber tenido. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Fabricio Hernán Cornejo Abascal Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-12-01 15:11,07:44:56,291,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me pongo en contacto porque he vivido una situación complicada: personas agresivas en el tren. El problema se agravó porque no había alternativas evidentes en ese momento. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Seve del Cifuentes Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-07-12 06:55,15:37:12,21,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Tuve un problema durante el viaje y considero necesario notificarlo: una sugerencia para mejorar la información sobre retrasos. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Sandra Genoveva Mariño Buendía Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-12-08 15:53,08:11:00,263,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: un retraso de más de 15 minutos sin ningún anuncio. Fue un inconveniente serio porque no recibí información clara en ningún momento. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Andrés Felipe Bárcena Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-03-20 18:38,23:29:26,420,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: varias cancelaciones consecutivas en la misma línea. Esto generó bastante estrés ya que tenía compromisos importantes después. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Danilo Guadalupe Cabanillas Campoy Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-12-07 21:40,06:39:45,0,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me dirijo a ustedes para describir un incidente ocurrido en el tren: la denegación de acceso para llevar bicicleta. Esto generó bastante estrés ya que tenía compromisos importantes después. Tuve que reorganizar citas y generar cambios de última hora. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Ainoa Cuervo-Roda Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-01-05 08:42,04:43:28,31,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: un retraso porque no había maquinista disponible. El problema se agravó porque no había alternativas evidentes en ese momento. Tuve que reorganizar citas y generar cambios de última hora. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Ofelia Rafaela Rovira Castro Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-08-05 08:22,08:09:09,257,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: información contradictoria sobre el retraso. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Ildefonso Girón Miranda Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-02-10 11:21,05:40:10,297,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Tuve un problema durante el viaje y considero necesario notificarlo: un retraso causado por una avería en la vía. La situación fue especialmente problemática porque afectó toda mi organización. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Pilar Olivares Company Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-10-09 18:45,17:55:24,367,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: suciedad excesiva en la entrada del vagón. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Esto provocó gastos adicionales que no debería haber tenido. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Amanda Laura Ramirez Martinez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-05-14 18:48,06:08:12,235,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me pongo en contacto porque he vivido una situación complicada: información contradictoria sobre el retraso. La situación fue especialmente problemática porque afectó toda mi organización. A causa de ello, llegué mucho más tarde de lo previsto. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Vanesa Capdevila Borrego Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-05-07 10:43,08:48:05,271,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: información contradictoria sobre el retraso. El problema se agravó porque no había alternativas evidentes en ese momento. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Tecla Sobrino Tejada Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-03-23 11:47,01:52:42,158,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: ventilación excesivamente ruidosa. Esto generó bastante estrés ya que tenía compromisos importantes después. A causa de ello, llegué mucho más tarde de lo previsto. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Benito Chamorro Sánchez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-10-10 14:25,00:52:49,128,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

En mi último trayecto ocurrió algo que considero importante comunicar: varias cancelaciones consecutivas en la misma línea. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Andrés Rico Pinedo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-09-08 16:13,09:06:27,393,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me pongo en contacto porque he vivido una situación complicada: el botón de emergencia no funcionaba. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Nicodemo Vazquez Cuervo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-04-23 18:10,20:26:15,248,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me pongo en contacto porque he vivido una situación complicada: información contradictoria entre web y app. El problema se agravó porque no había alternativas evidentes en ese momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Amaya Buendía Zabaleta Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-09-02 12:35,11:15:09,322,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: un retraso debido al embarque lento por exceso de pasajeros. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Esto provocó gastos adicionales que no debería haber tenido. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Carina Espejo Berenguer Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-10-20 06:25,05:56:50,38,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

En mi último trayecto ocurrió algo que considero importante comunicar: un asiento reservado ocupado por otra persona. La situación fue especialmente problemática porque afectó toda mi organización. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Macaria de Gisbert Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-08-03 19:58,23:38:10,154,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me pongo en contacto porque he vivido una situación complicada: una reserva que no apareció en el tren. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Luna Etelvina Chamorro Almagro Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
